"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","jobdesc_id","source"
"98","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","5","VISUALIZATIONS","visualization","NOUN","NNS","Number=Plur","3","nmod",NA,NA,1,"Indeed"
"100","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","7","PRESENTATIONS","Presentations","NOUN","NNS","Number=Plur","3","conj",NA,NA,1,"Indeed"
"102","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","9","ENHANCE","Enhance","PROPN","NNP","Number=Sing","10","compound",NA,NA,1,"Indeed"
"103","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","10","DECISION","decision","PROPN","NNP","Number=Sing","11","compound",NA,NA,1,"Indeed"
"104","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","11","MAKING","making","PROPN","NNP","Number=Sing","3","nmod",NA,NA,1,"Indeed"
"105","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","12","CAPABILITIES","capability","PROPN","NNP","Number=Sing","11","flat",NA,NA,1,"Indeed"
"108","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","15","COMPANY","company","NOUN","NN","Number=Sing","11","nmod",NA,"SpaceAfter=No",1,"Indeed"
"113","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","20","PERFORM","perform","PROPN","NNP","Number=Sing","22","compound",NA,NA,1,"Indeed"
"114","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","21","OTHER","other","PROPN","NNP","Number=Sing","22","compound",NA,NA,1,"Indeed"
"115","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","22","DUTIES","duty","PROPN","NNP","Number=Sing","3","appos",NA,NA,1,"Indeed"
"117","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","24","ASSIGNED","assign","PROPN","NNP","Number=Sing","22","nmod",NA,"SpaceAfter=No",1,"Indeed"
"122","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","29","MINIMUM","minimum","PROPN","NNP","Number=Sing","30","compound",NA,NA,1,"Indeed"
"123","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","30","GRADUATE","Graduate","PROPN","NNP","Number=Sing","31","compound",NA,NA,1,"Indeed"
"124","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","31","DEGREE","Degree","PROPN","NNP","Number=Sing","36","appos",NA,"SpaceAfter=No",1,"Indeed"
"128","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","35","PREFERRED","preferred","NOUN","NN","Number=Sing","36","compound",NA,NA,1,"Indeed"
"129","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","36","PHD","phd","NOUN","NN","Number=Sing","59","compound",NA,"SpaceAfter=No",1,"Indeed"
"136","doc1",1,3,"""CREATE COMPELLING INTERACTIVE VISUALIZATIONS AND PRESENTATIONS TO ENHANCE DECISION MAKING CAPABILITIES THROUGHOUT THE COMPANY."", ""PERFORM OTHER DUTIES AS ASSIGNED."", ""MINIMUM GRADUATE DEGREE"", ""PREFERRED PHD"", ""2-5 YEARS RELEVANT RESEARCH EXPERIENCE"", ""EXTENSIVE EXPERIENCE IN PYTHON AND SQL"", ""FAMILIARITY WITH VISUALIZATION TOOLS SUCH AS TABLEAU, LOOKER, OR POWER BI"", ""ABILITY TO EFFECTIVELY SHARE TECHNICAL INFORMATION, COMMUNICATE TECHNICAL ISSUES AND SOLUTIONS TO ALL LEVELS OF BUSINESS"", ""ABLE TO WORK INDEPENDENTLY AND JUGGLE MULTIPLE PROJECTS - CAN IDENTIFY PRIMARY AND SECONDARY OBJECTIVES, PRIORITIZE TIME AND COMMUNICATE TIMELINE TO TEAM MEMBERS"", ""ABILITY AND DESIRE TO TAKE PRODUCT/PROJECT OWNERSHIP"", ""ABILITY TO THINK CREATIVELY, STRATEGICALLY AND TECHNICALLY"", ""STRONG PASSION FOR ANSWERING COMPLEX BUSINESS QUESTIONS USING STRUCTURED PROBLEM SOLVING AND RIGOROUS DATA ANALYSIS"", ""PRACTICES OPEN AND CONTINUOUS COMMUNICATION, VALUES KEEPING OTHERS INFORMED, EFFECTIVELY PRESENTING INFORMATION IN A CLEAR, CONCISE MANNER."",","43","YEARS","year","NOUN","NNS","Number=Plur","46","nmod:npmod",NA,NA,1,"Indeed"
